timestamp,student_id,name,department,grade,double_major_minor_second_speciality,first_choice,second_choice,weight,result
2025-01-22 00:30:03.635499,574,student_574,電資學院學士班 (U-EECS),大四 (senior),無,無,李教授班,40.86598745824263
2025-01-22 00:30:17.635499,588,student_588,電資學院學士班 (U-EECS),大五、大六、或大七,輔系:資工系 (minor in CS),李教授班,無,40.86691825946852
2025-01-22 00:33:03.635499,754,student_754,其他,大三 (junior),無,無,李教授班,40.86940042450682
2025-01-22 00:24:39.635499,250,student_250,電機系 (EE),大一 (freshman),無,無,李教授班,40.86996226155493
2025-01-22 00:30:27.635499,598,student_598,電資學院學士班 (U-EECS),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,李教授班,40.87081090658932
2025-01-22 00:28:31.635499,482,student_482,電資學院學士班 (U-EECS),大二 (sophomore),輔系:資工系 (minor in CS),高教授班,高教授班,40.872350248644075
2025-01-22 00:25:12.635499,283,student_283,電機系 (EE),大二 (sophomore),無,高教授班,李教授班,40.87635132056872
2025-01-22 00:26:13.635499,344,student_344,電機系 (EE),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,高教授班,40.87680914458951
2025-01-22 00:25:33.635499,304,student_304,電機系 (EE),大三 (junior),輔系:資工系 (minor in CS),無,李教授班,40.877200962608775
2025-01-22 00:25:43.635499,314,student_314,電機系 (EE),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),無,高教授班,40.87968897929621
2025-01-22 00:26:11.635499,342,student_342,電機系 (EE),大四 (senior),輔系:資工系 (minor in CS),無,無,40.88067218183074
2025-01-22 00:34:14.635499,825,student_825,其他,大五、大六、或大七,無,高教授班,無,40.88218822173885
2025-01-22 00:26:04.635499,335,student_335,電機系 (EE),大四 (senior),輔系:資工系 (minor in CS),李教授班,高教授班,40.88376380252429
2025-01-22 00:33:19.635499,770,student_770,其他,大四 (senior),輔系:資工系 (minor in CS),高教授班,高教授班,40.88402789050697
2025-01-22 00:25:49.635499,320,student_320,電機系 (EE),大三 (junior),無,高教授班,高教授班,40.886670620606004
2025-01-22 00:29:58.635499,569,student_569,電資學院學士班 (U-EECS),大四 (senior),無,李教授班,高教授班,40.88855897665197
2025-01-22 00:31:12.635499,643,student_643,電資學院學士班 (U-EECS),其他,無,高教授班,李教授班,40.89299997840301
2025-01-22 00:25:42.635499,313,student_313,電機系 (EE),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),無,李教授班,40.89319552075012
2025-01-22 00:28:30.635499,481,student_481,電資學院學士班 (U-EECS),大二 (sophomore),輔系:資工系 (minor in CS),高教授班,李教授班,40.89418952082567
2025-01-22 00:25:27.635499,298,student_298,電機系 (EE),大三 (junior),輔系:資工系 (minor in CS),李教授班,李教授班,40.89537354015845
2025-01-22 00:32:03.635499,694,student_694,其他,大二 (sophomore),輔系:資工系 (minor in CS),李教授班,李教授班,40.897301638014575
2025-01-22 00:27:31.635499,422,student_422,電機系 (EE),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),無,高教授班,40.90105622062569
2025-01-22 00:25:47.635499,318,student_318,電機系 (EE),大三 (junior),無,李教授班,無,40.90160882075511
2025-01-22 00:28:38.635499,489,student_489,電資學院學士班 (U-EECS),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,無,40.902179213673826
2025-01-22 00:34:51.635499,862,student_862,其他,其他,無,無,李教授班,40.90493943283501
2025-01-22 00:26:54.635499,385,student_385,電機系 (EE),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),無,李教授班,40.90728355143839
2025-01-22 00:31:01.635499,632,student_632,電資學院學士班 (U-EECS),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,高教授班,40.909322365196374
2025-01-22 00:29:17.635499,528,student_528,電資學院學士班 (U-EECS),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,無,40.91032865260758
2025-01-22 00:27:59.635499,450,student_450,電資學院學士班 (U-EECS),大一 (freshman),輔系:資工系 (minor in CS),無,無,40.910997499750096
2025-01-22 00:26:53.635499,384,student_384,電機系 (EE),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,無,40.911621923158314
2025-01-22 00:29:05.635499,516,student_516,電資學院學士班 (U-EECS),大三 (junior),輔系:資工系 (minor in CS),李教授班,無,40.91202063543104
2025-01-22 00:30:22.635499,593,student_593,電資學院學士班 (U-EECS),大五、大六、或大七,輔系:資工系 (minor in CS),無,高教授班,40.91349598351373
2025-01-22 00:28:33.635499,484,student_484,電資學院學士班 (U-EECS),大二 (sophomore),輔系:資工系 (minor in CS),無,李教授班,40.914652072911615
2025-01-22 00:33:18.635499,769,student_769,其他,大四 (senior),輔系:資工系 (minor in CS),高教授班,李教授班,40.9191145957695
2025-01-22 00:34:13.635499,824,student_824,其他,大五、大六、或大七,無,高教授班,高教授班,40.91926707471877
2025-01-22 00:32:20.635499,711,student_711,其他,大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),無,無,40.92075091534708
2025-01-22 00:34:39.635499,850,student_850,其他,其他,以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,李教授班,40.92079743716835
2025-01-22 00:24:41.635499,252,student_252,電機系 (EE),大一 (freshman),無,無,無,40.920819283092406
2025-01-22 00:27:00.635499,391,student_391,電機系 (EE),大五、大六、或大七,無,高教授班,李教授班,40.920823952148616
2025-01-22 00:31:48.635499,679,student_679,其他,大一 (freshman),無,高教授班,李教授班,40.92457864021265
2025-01-22 00:26:49.635499,380,student_380,電機系 (EE),大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,高教授班,40.92720392659542
2025-01-22 00:25:00.635499,271,student_271,電機系 (EE),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,李教授班,40.92776748445536
2025-01-22 00:25:01.635499,272,student_272,電機系 (EE),大二 (sophomore),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,高教授班,40.92880317480972
2025-01-22 00:33:15.635499,766,student_766,其他,大四 (senior),輔系:資工系 (minor in CS),李教授班,李教授班,40.93105710632553
2025-01-22 00:25:53.635499,324,student_324,電機系 (EE),大三 (junior),無,無,無,40.93769315306232
2025-01-22 00:31:28.635499,659,student_659,其他,大一 (freshman),輔系:資工系 (minor in CS),李教授班,高教授班,40.94046690982062
2025-01-22 00:29:29.635499,540,student_540,電資學院學士班 (U-EECS),大三 (junior),無,無,無,40.94069559168104
2025-01-22 00:27:23.635499,414,student_414,電機系 (EE),其他,輔系:資工系 (minor in CS),無,無,40.94089348116791
2025-01-22 00:29:20.635499,531,student_531,電資學院學士班 (U-EECS),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),無,無,40.94096694258814
2025-01-22 00:27:36.635499,427,student_427,電機系 (EE),其他,無,高教授班,李教授班,40.944406932099405
2025-01-22 00:28:11.635499,462,student_462,電資學院學士班 (U-EECS),大一 (freshman),無,李教授班,無,40.94452685737189
2025-01-22 00:31:15.635499,646,student_646,電資學院學士班 (U-EECS),其他,無,無,李教授班,40.94477398458745
2025-01-22 00:27:32.635499,423,student_423,電機系 (EE),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),無,無,40.948825081738796
2025-01-22 00:33:52.635499,803,student_803,其他,大五、大六、或大七,輔系:資工系 (minor in CS),李教授班,高教授班,40.95310074094683
2025-01-22 00:27:28.635499,419,student_419,電機系 (EE),其他,以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,高教授班,40.95312141069955
2025-01-22 00:28:12.635499,463,student_463,電資學院學士班 (U-EECS),大一 (freshman),無,高教授班,李教授班,40.95487903023911
2025-01-22 00:26:24.635499,355,student_355,電機系 (EE),大四 (senior),無,高教授班,李教授班,40.95493298086292
2025-01-22 00:26:15.635499,346,student_346,電機系 (EE),大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),高教授班,李教授班,40.95839431409006
2025-01-22 00:34:50.635499,861,student_861,其他,其他,無,高教授班,無,40.958802210536945
2025-01-22 00:25:15.635499,286,student_286,電機系 (EE),大二 (sophomore),無,無,李教授班,40.959382369691916
2025-01-22 00:33:21.635499,772,student_772,其他,大四 (senior),輔系:資工系 (minor in CS),無,李教授班,40.96047099358394
2025-01-22 00:30:02.635499,573,student_573,電資學院學士班 (U-EECS),大四 (senior),無,高教授班,無,40.962498185173274
2025-01-22 00:34:48.635499,859,student_859,其他,其他,無,高教授班,李教授班,40.964879054159034
2025-01-22 00:32:58.635499,749,student_749,其他,大三 (junior),無,李教授班,高教授班,40.9653349421213
2025-01-22 00:30:58.635499,629,student_629,電資學院學士班 (U-EECS),其他,輔系:資工系 (minor in CS),無,高教授班,40.9674209311021
2025-01-22 00:34:47.635499,858,student_858,其他,其他,無,李教授班,無,40.97308151688491
2025-01-22 00:32:50.635499,741,student_741,其他,大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,無,40.97520369116194
2025-01-22 00:28:15.635499,466,student_466,電資學院學士班 (U-EECS),大一 (freshman),無,無,李教授班,40.97764699575673
2025-01-22 00:31:34.635499,665,student_665,其他,大一 (freshman),輔系:資工系 (minor in CS),無,高教授班,40.9786718134251
2025-01-22 00:34:00.635499,811,student_811,其他,大五、大六、或大七,以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,李教授班,40.982804122576646
2025-01-22 00:28:07.635499,458,student_458,電資學院學士班 (U-EECS),大一 (freshman),以「資訊工程」為第二專長 (second specialty in Computer Science),無,高教授班,40.98558321958744
2025-01-22 00:25:38.635499,309,student_309,電機系 (EE),大三 (junior),以「資訊工程」為第二專長 (second specialty in Computer Science),李教授班,無,40.98628569830585
2025-01-22 00:24:36.635499,247,student_247,電機系 (EE),大一 (freshman),無,高教授班,李教授班,40.98886511922599
2025-01-22 00:33:32.635499,783,student_783,其他,大四 (senior),以「資訊工程」為第二專長 (second specialty in Computer Science),無,無,40.98904766644299
2025-01-22 00:28:17.635499,468,student_468,電資學院學士班 (U-EECS),大一 (freshman),無,無,無,40.989902059649964
2025-01-22 00:29:59.635499,570,student_570,電資學院學士班 (U-EECS),大四 (senior),無,李教授班,無,40.98990809820677
